Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,0.0,0.22337999939918518,0.2222220003604889,0.22337999939918518,0.06349897384643555,0
1962-01-03,0.0,0.2210649996995926,0.2199070006608963,0.2199070006608963,0.06251172721385956,345600
1962-01-04,0.0,0.2210649996995926,0.2175929993391037,0.2175929993391037,0.061853937804698944,216000
1962-01-05,0.0,0.21585600078105927,0.21412000060081482,0.21412000060081482,0.06086663156747818,129600
1962-01-08,0.0,0.21238400042057037,0.21064800024032593,0.21064800024032593,0.059879738837480545,172800
1962-01-09,0.0,0.21296299993991852,0.21296299993991852,0.21296299993991852,0.06053778901696205,43200
1962-01-10,0.0,0.2175929993391037,0.21469900012016296,0.2175929993391037,0.061853937804698944,172800
1962-01-11,0.0,0.2175929993391037,0.2164350003004074,0.2164350003004074,0.06152471899986267,172800
1962-01-12,0.0,0.2175929993391037,0.21412000060081482,0.21412000060081482,0.06086663156747818,259200
1962-01-15,0.0,0.21585600078105927,0.21412000060081482,0.21412000060081482,0.06086663156747818,129600
1962-01-16,0.0,0.21585600078105927,0.21296299993991852,0.21296299993991852,0.06053778901696205,345600
1962-01-17,0.0,0.2152779996395111,0.21296299993991852,0.21412000060081482,0.06086663156747818,259200
1962-01-18,0.0,0.21296299993991852,0.21238400042057037,0.21238400042057037,0.06037316471338272,172800
1962-01-19,0.0,0.21469900012016296,0.21354199945926666,0.21469900012016296,0.06103124842047691,129600
1962-01-22,0.0,0.21296299993991852,0.21238400042057037,0.21238400042057037,0.06037316471338272,172800
1962-01-23,0.0,0.21296299993991852,0.21064800024032593,0.21064800024032593,0.059879738837480545,259200
1962-01-24,0.0,0.21064800024032593,0.20949099957942963,0.21006900072097778,0.05971509590744972,302400
1962-01-25,0.0,0.21064800024032593,0.20891200006008148,0.20949099957942963,0.05955076590180397,129600
1962-01-26,0.0,0.21064800024032593,0.20891200006008148,0.20891200006008148,0.059386245906353,561600
1962-01-29,0.0,0.21180599927902222,0.20949099957942963,0.21180599927902222,0.060208868235349655,216000
1962-01-30,0.0,0.21469900012016296,0.21064800024032593,0.21064800024032593,0.059879738837480545,734400
1962-01-31,0.0,0.2152779996395111,0.21238400042057037,0.2152779996395111,0.06119580566883087,345600
1962-02-01,0.0,0.21701399981975555,0.21469900012016296,0.21701399981975555,0.061689332127571106,388800
1962-02-02,0.0,0.22800900042057037,0.2175929993391037,0.22743099927902222,0.0646505057811737,2160000
1962-02-05,0.0,0.24074099957942963,0.23379600048065186,0.23726899921894073,0.06744711846113205,1944000
1962-02-06,0.0,0.24826399981975555,0.23958300054073334,0.2476850003004074,0.07040801644325256,2289600
1962-02-07,0.0,0.2592589855194092,0.25,0.25,0.07106602191925049,3369600
1962-02-08,0.0,0.2534720003604889,0.24594900012016296,0.24710600078105927,0.0702434629201889,1382400
1962-02-09,0.0,0.24710600078105927,0.24189800024032593,0.2465279996395111,0.07007908821105957,777600
1962-02-12,0.0,0.24421299993991852,0.24305599927902222,0.24421299993991852,0.06942100077867508,216000
1962-02-13,0.0,0.24421299993991852,0.24131900072097778,0.24189800024032593,0.0689263790845871,734400
1962-02-14,0.0,0.24074099957942963,0.23379600048065186,0.23495399951934814,0.06694773584604263,1080000
1962-02-15,0.0,0.23495399951934814,0.23263899981975555,0.23495399951934814,0.06694773584604263,302400
1962-02-16,0.0,0.23495399951934814,0.2332179993391037,0.23379600048065186,0.06661781668663025,172800
1962-02-19,0.0,0.2320600003004074,0.2320600003004074,0.2320600003004074,0.06612315773963928,43200
1962-02-20,0.0,0.22974500060081482,0.22800900042057037,0.22800900042057037,0.06496883928775787,86400
1962-02-21,0.0,0.22916699945926666,0.2222220003604889,0.2222220003604889,0.06331990659236908,604800
1962-02-23,0.0,0.2210649996995926,0.2199070006608963,0.2199070006608963,0.06266023218631744,432000
1962-02-26,0.0,0.22453700006008148,0.2210649996995926,0.22453700006008148,0.06397954374551773,259200
1962-02-27,0.0,0.22743099927902222,0.22337999939918518,0.22743099927902222,0.06480417400598526,302400
1962-02-28,0.0,0.23032400012016296,0.22453700006008148,0.22453700006008148,0.06397954374551773,475200
1962-03-01,0.0,0.22685199975967407,0.22453700006008148,0.22511599957942963,0.0641445592045784,259200
1962-03-02,0.0,0.22395800054073334,0.22337999939918518,0.22395800054073334,0.06381456553936005,345600
1962-03-05,0.0,0.22569400072097778,0.22453700006008148,0.22453700006008148,0.06397954374551773,216000
1962-03-06,0.0,0.22743099927902222,0.22627300024032593,0.22743099927902222,0.06480417400598526,86400
1962-03-07,0.0,0.22916699945926666,0.22685199975967407,0.22800900042057037,0.06496883928775787,475200
1962-03-08,0.0,0.23032400012016296,0.22916699945926666,0.22916699945926666,0.06529881060123444,172800
1962-03-09,0.0,0.22800900042057037,0.22800900042057037,0.22800900042057037,0.06496883928775787,43200
1962-03-12,0.0,0.2309029996395111,0.22974500060081482,0.23032400012016296,0.06562849879264832,129600
1962-03-13,0.0,0.2378470003604889,0.23148100078105927,0.2378470003604889,0.06777208298444748,345600
1962-03-14,0.0,0.24421299993991852,0.24074099957942963,0.24189800024032593,0.0689263790845871,864000
1962-03-15,0.0,0.24479199945926666,0.24074099957942963,0.24363400042057037,0.06942100077867508,518400
1962-03-16,0.0,0.24305599927902222,0.2378470003604889,0.2378470003604889,0.06777208298444748,345600
1962-03-19,0.0,0.23842599987983704,0.23726899921894073,0.23726899921894073,0.06760735809803009,86400
1962-03-20,0.0,0.23842599987983704,0.23611100018024445,0.23726899921894073,0.06760735809803009,388800
1962-03-21,0.0,0.23726899921894073,0.23611100018024445,0.23611100018024445,0.0672774463891983,86400
1962-03-22,0.0,0.2355320006608963,0.2355320006608963,0.2355320006608963,0.06711246073246002,129600
1962-03-23,0.0,0.23611100018024445,0.2332179993391037,0.2332179993391037,0.06645307689905167,259200
1962-03-26,0.0,0.23379600048065186,0.2309029996395111,0.23379600048065186,0.06661781668663025,259200
1962-03-27,0.0,0.2320600003004074,0.23032400012016296,0.23032400012016296,0.06562849879264832,86400
1962-03-28,0.0,0.22916699945926666,0.22916699945926666,0.22916699945926666,0.06529881060123444,43200
1962-03-29,0.0,0.22916699945926666,0.22916699945926666,0.22916699945926666,0.06529881060123444,43200
1962-03-30,0.0,0.23032400012016296,0.22395800054073334,0.22395800054073334,0.06381456553936005,432000
1962-04-02,0.0,0.22280099987983704,0.22280099987983704,0.22280099987983704,0.06348488479852676,43200
1962-04-03,0.0,0.22395800054073334,0.2222220003604889,0.22395800054073334,0.06381456553936005,86400
1962-04-04,0.0,0.22337999939918518,0.22337999939918518,0.22337999939918518,0.06364984065294266,172800
1962-04-05,0.0,0.22453700006008148,0.22453700006008148,0.22453700006008148,0.06397954374551773,86400
1962-04-06,0.0,0.22627300024032593,0.22280099987983704,0.22280099987983704,0.06348488479852676,216000
1962-04-09,0.0,0.2222220003604889,0.2222220003604889,0.2222220003604889,0.06331990659236908,86400
1962-04-10,0.0,0.22251200675964355,0.2199070006608963,0.2199070006608963,0.06266023218631744,345600
1962-04-11,0.0,0.22337999939918518,0.2210649996995926,0.2210649996995926,0.06299019604921341,216000
1962-04-12,0.0,0.21875,0.2152779996395111,0.2152779996395111,0.06134127080440521,302400
1962-04-13,0.0,0.22048600018024445,0.2152779996395111,0.21932899951934814,0.06249557062983513,259200
1962-04-16,0.0,0.21875,0.21875,0.21875,0.06233065947890282,43200
1962-04-17,0.0,0.21875,0.2175929993391037,0.21875,0.06233065947890282,0
1962-04-18,0.0,0.2175929993391037,0.2175929993391037,0.2175929993391037,0.06200089305639267,43200
1962-04-19,0.0,0.21875,0.2175929993391037,0.21875,0.06233065947890282,172800
1962-04-23,0.0,0.21817100048065186,0.2175929993391037,0.21817100048065186,0.062165576964616776,86400
1962-04-24,0.0,0.2164350003004074,0.2152779996395111,0.2152779996395111,0.06134127080440521,129600
1962-04-25,0.0,0.2164350003004074,0.21469900012016296,0.21469900012016296,0.061176326125860214,388800
